id,lat,lng,locale,displayName,displayNameAlternate,street,zipCode,city,timezone,stateProvinceCode,displayAddress
605,50.049,14.298,cz/en,HSU CZ,IKEA HSU CZ,Skandinávská 15A,155 00,Praha 5-Zlicin,Europe/Prague,,"Skandinávská 15A, Praha 5-Zlicin"
605,50.049,14.298,cz/cs,HSU CZ,IKEA HSU CZ,Skandinávská 15A,155 00,Praha 5-Zlicin,Europe/Prague,,"Skandinávská 15A, Praha 5-Zlicin"
606,47.5056,19.1386,hu/hu,HSU HU,IKEA HSU HU,Örs vezér tere 22,1148,Budapest,Europe/Budapest,,"Örs vezér tere 22, Budapest"
607,48.1683,17.183,sk/sk,HSU SK,IKEA HSU SK,Ivanská cesta 18,821 04,Bratislava,Europe/Bratislava,,"Ivanská cesta 18, Bratislava"
608,24.8503,46.7749,sa/ar,الثمامة,ايكيا معرض الثمامة,الثمامة,11633,الرياض,Asia/Riyadh,,"الثمامة, الرياض"
608,24.8503,46.7749,sa/en,Thumamah,IKEA Thumamah store,"AL Munsiyah, Thumama",11633,Riyadh,Asia/Riyadh,,"AL Munsiyah, Thumama, Riyadh"
612,19.4403,-99.0934,mx/en,Oceanía,IKEA Oceanía,"Encuentro Oceanía, Av. del Peñón 355, Moctezuma 2.a Sección, Venustiano Carranza.",15530,Mexico City,America/Mexico_City,,"Encuentro Oceanía, Av. del Peñón 355, Moctezuma 2.a Sección, Venustiano Carranza., Mexico City"
612,19.4403,-99.0934,mx/es,Oceanía,IKEA Oceanía,"Encuentro Oceanía, Av. del Peñón 355, Moctezuma 2.a Sección, Venustiano Carranza.",15530,Ciudad de México,America/Mexico_City,,"Encuentro Oceanía, Av. del Peñón 355, Moctezuma 2.a Sección, Venustiano Carranza., Ciudad de México"
613,31.7745,35.0014,il/he,אשתאול,איקאה אשתאול,המלאכה 7,4250401,"אזה""ת הר טוב",Asia/Jerusalem,ILTA,"המלאכה 7, אזה""ת הר טוב"
614,-36.8461,174.7698,nz/en,Auckland,IKEA Auckland,"Level 22, Pwc Tower, 15 Customs Street West, Minter Ell",1010,Auckland,Pacific/Auckland,,"Level 22, Pwc Tower, 15 Customs Street West, Minter Ell, Auckland"
615,-33.922,151.1654,nz/en,HSU NZ,IKEA HSU NZ,,,,Australia/Sydney,,", "
617,52.3996,13.0492,de/de,Potsdam,IKEA Potsdam,Brandenburger Strasse 5,14467,Potsdam,Europe/Berlin,DEBB,"Brandenburger Strasse 5, Potsdam"
617,52.3996,13.0492,de/en,Potsdam,IKEA Potsdam,Brandenburger Strasse 5,14467,Potsdam,Europe/Berlin,DEBB,"Brandenburger Strasse 5, Potsdam"
619,14.5321,120.9826,ph/en,HSU PH,IKEA HSU PH,,,,Asia/Manila,,", "
628,,,mx/en,HSU MX,IKEA HSU MX,,,,America/Cancun,,", "
628,,,mx/es,HSU MX,IKEA HSU MX,,,,America/Cancun,,", "
629,19.009,72.8278,in/en,"Worli City Store, Mumbai","IKEA Worli City Store, Mumbai","2 Pandurang Budhkar Marg, & 3 Building 18 10 Trade View, Utopia City, Unit-1.",400013,Mumbai,Asia/Kolkata,INMH,"2 Pandurang Budhkar Marg, & 3 Building 18 10 Trade View, Utopia City, Unit-1., Mumbai"
631,30.006786,30.9757986,eg/ar,مول العرب,ايكيا مول العرب,مول العرب، مرحلة التوسعة بوابة 17 - مدينة السادس من أكتوبر,الخط الساخن: 16576,الجيزة,Africa/Cairo,EGC,"مول العرب، مرحلة التوسعة بوابة 17 - مدينة السادس من أكتوبر, الجيزة"
631,30.006786,30.9757986,eg/en,Mall of Arabia,IKEA Mall of Arabia,"Mall of Arabia, Expansion phase Gate 17 - 6th of October City",Hotline: 16576,Giza,Africa/Cairo,EGC,"Mall of Arabia, Expansion phase Gate 17 - 6th of October City, Giza"
632,25.3193,55.4654,ae/ar,Sharjah,ايكيا Sharjah,"E311 , Industrial Area",50618,Sharjah,Asia/Dubai,,"E311 , Industrial Area, Sharjah"
632,25.3193,55.4654,ae/en,Sharjah,IKEA Sharjah,"E311 , Industrial Area",50618,Sharjah,Asia/Dubai,,"E311 , Industrial Area, Sharjah"
633,50.4856,30.8259,ua/uk,HSU UA,IKEA HSU UA,"TOB NP LOGISTIK, OBIZDNA DOROGA,68",07400,BROVARY,Europe/Kiev,UA32,"TOB NP LOGISTIK, OBIZDNA DOROGA,68, BROVARY"
634,19.2549,-99.2538,mx/en,Central Unit MX,IKEA Central Unit MX,Km.5.4 Carretera,54800,Cuautitlan,America/Mexico_City,,"Km.5.4 Carretera, Cuautitlan"
634,19.2549,-99.2538,mx/es,Central Unit MX,IKEA Central Unit MX,Km.5.4 Carretera,54800,Cuautitlan,America/Mexico_City,,"Km.5.4 Carretera, Cuautitlan"
635,46.0664,14.5376,si/sl,HSU SI,IKEA HSU SI,Svedska ulica 6,1000,Ljubljana,Europe/Ljubljana,SI061,"Svedska ulica 6, Ljubljana"
636,-33.5175,-70.7145,cl/es,IKEA Plaza Oeste,IKEA Plaza Oeste,Avenida Américo Vespucio #1501,9220213,Cerrillos - Santiago,America/Santiago,,"Avenida Américo Vespucio #1501, Cerrillos - Santiago"
637,-33.5288,-70.7115,cl/es,HSU CL,IKEA HSU CL,,,,America/Santiago,,", "
640,-33.5288,-70.7115,cl/es,Central unit,IKEA Central unit,Laguna Sur 9739,9020000,Santiago,America/Santiago,,"Laguna Sur 9739, Santiago"
642,51.492937969424254,-0.2283080314386541,gb/en,Hammersmith,IKEA Hammersmith,King Street Hammersmith,W6 9HW,London,Europe/London,GBHMF,"King Street Hammersmith, London"
645,48.860577631039334,2.342574597069094,fr/fr,Rivoli,IKEA Rivoli,144 RUE DE RIVOLI,75001,PARIS,Europe/Paris,,"144 RUE DE RIVOLI, PARIS"
646,12.9963,77.6952,in/en,VR Mall,IKEA VR Mall,"PlotNo11B,Survey40/9,KR Puram,Hobli",560048,Bangalore,Asia/Kolkata,INKA,"PlotNo11B,Survey40/9,KR Puram,Hobli, Bangalore"
647,35.6603,139.6995,jp/ja,渋谷,IKEA渋谷,宇田川町24-1 髙木ビルディング1階～7階,150-0042,東京都渋谷区,Asia/Tokyo,JP13,東京都渋谷区宇田川町24-1 髙木ビルディング1階～7階
647,35.6603,139.6995,jp/en,Shibuya,IKEA Shibuya,24-1 Udagawa-cho,150-0042,"Shibuya-ku, Tokyo, Takagi Building 1st-7th floors",Asia/Tokyo,JP13,"24-1 Udagawa-cho, Shibuya-ku, Tokyo, Takagi Building 1st-7th floors"
649,14.5321,120.9826,ph/en,Central Unit PH,IKEA Central Unit PH,"Marina Way, Mall of Asia Complex",1300,"Pasay City, Metro Manila",Asia/Manila,,"Marina Way, Mall of Asia Complex, Pasay City, Metro Manila"
650,1.333876791307745,103.74388112648363,sg/en,Jurong @ JEM,IKEA Jurong @ JEM,"50 Jurong Gateway Rd, #02-12/13/14, #03-15/16/17 & #04-20/21/22",608549,Singapore,Asia/Singapore,,"50 Jurong Gateway Rd, #02-12/13/14, #03-15/16/17 & #04-20/21/22, Singapore"
651,35.6902,139.7048,jp/ja,新宿,IKEA新宿,新宿3丁目1-13 京王新宿追分ビルB1F-3F,160-0022,東京都新宿区,Asia/Tokyo,JP13,東京都新宿区新宿3丁目1-13 京王新宿追分ビルB1F-3F
651,35.6902,139.7048,jp/en,Shinjuku,IKEA Shinjuku,"B1F-3F, Keio Shinjuku Oiwake Building, 3-1-13 Shinjuku",160-0022,"Shinjuku-ku, Tokyo",Asia/Tokyo,JP13,"B1F-3F, Keio Shinjuku Oiwake Building, 3-1-13 Shinjuku, Shinjuku-ku, Tokyo"
652,19.027,-98.2377,mx/en,Puebla,IKEA Puebla,"Centro comercial Vía San Ángel, Av. Atlixcáyotl 1504, Reserva Territorial Atlixcáyotl",72197,Puebla,America/Mexico_City,,"Centro comercial Vía San Ángel, Av. Atlixcáyotl 1504, Reserva Territorial Atlixcáyotl, Puebla"
652,19.027,-98.2377,mx/es,Puebla,IKEA Puebla,"Centro comercial Vía San Ángel, Av. Atlixcáyotl 1504, Reserva Territorial Atlixcáyotl",72197,Puebla,America/Mexico_City,,"Centro comercial Vía San Ángel, Av. Atlixcáyotl 1504, Reserva Territorial Atlixcáyotl, Puebla"
654,35.6514239,-5.309765,ma/fr,Cabo,IKEA Cabo,"La zone commerciale entre Tetouan et M’diq,Route de Cabo Negro",93150,Tetouan,Africa/Casablanca,,"La zone commerciale entre Tetouan et M’diq,Route de Cabo Negro, Tetouan"
654,35.6514239,-5.309765,ma/en,Cabo,IKEA Cabo,"Comercial zone between Tetouan and M’Diq,Road to Cabo Negro",93150,Tetouan,Africa/Casablanca,,"Comercial zone between Tetouan and M’Diq,Road to Cabo Negro, Tetouan"
654,35.6514239,-5.309765,ma/ar,كابو,ايكيا كابو,المنطقة التجارية بين تطوان و المضيق طريق كابو نيكرو,93150,تطوان,Africa/Casablanca,,"المنطقة التجارية بين تطوان و المضيق طريق كابو نيكرو, تطوان"
655,35.611,-5.3089,ma/fr,Central Unit,IKEA Central Unit,ROUTE SECONDAIRE N107,20400,CASABLANCA,Africa/Casablanca,,"ROUTE SECONDAIRE N107, CASABLANCA"
655,35.611,-5.3089,ma/en,Central Unit,IKEA Central Unit,ROUTE SECONDAIRE N107,20400,CASABLANCA,Africa/Casablanca,,"ROUTE SECONDAIRE N107, CASABLANCA"
655,35.611,-5.3089,ma/ar,Central Unit,ايكيا Central Unit,ROUTE SECONDAIRE N107,20400,CASABLANCA,Africa/Casablanca,,"ROUTE SECONDAIRE N107, CASABLANCA"
658,37.7828,-122.4088,us/es,"San Francisco, CA","IKEA San Francisco, CA",945 Market Street,94103-1701,San Francisco,America/Los_Angeles,USCA,"945 Market Street, San Francisco"
658,37.7828,-122.4088,us/en,"San Francisco, CA","IKEA San Francisco, CA",945 Market Street,94103-1701,San Francisco,America/Los_Angeles,USCA,"945 Market Street, San Francisco"
659,43.6597,-79.383,ca/en,Toronto Downtown,IKEA Toronto Downtown,382 Yonge Street,M5B 1S9,Toronto,America/Toronto,CAON,"382 Yonge Street, Toronto"
659,43.6597,-79.383,ca/fr,Centre-ville de Toronto,IKEA Centre-ville de Toronto,382 Yonge Street,M5B 1S9,Toronto,America/Toronto,CAON,"382 Yonge Street, Toronto"
660,23.5899,58.4091,om/ar,HSU OM,ايكيا HSU OM,,,,Asia/Muscat,,", "
660,23.5899,58.4091,om/en,HSU OM,IKEA HSU OM,,,,Asia/Muscat,,", "
661,4.6187,-74.0866,co/es,IKEA NQS,IKEA NQS,Calle 19 No. 28 - 80,110221,"Bogotá, D.C.",America/Bogota,,"Calle 19 No. 28 - 80, Bogotá, D.C."
662,,,co/es,HSU CO,IKEA HSU CO,,,,America/Bogota,,", "
663,4.7794,-74.1787,co/es,Central Unit,IKEA Central Unit,"Km 8,5 Autopista Bogotá a Medellín",250208,Tenjo,America/Bogota,COCUN,"Km 8,5 Autopista Bogotá a Medellín, Tenjo"
664,45.7928,21.2126,ro/ro,Timișoara,IKEA Timișoara,"Bd. Petre Țuțea nr. 2A, Dumbrăvița",307160,județul Timiș,Europe/Bucharest,ROTM,"Bd. Petre Țuțea nr. 2A, Dumbrăvița, județul Timiș"
665,40.5019,-3.888,es/es,IKEA Madrid - Las Rozas,IKEA Madrid - Las Rozas,Calle Cabo de Rufino Lazaro num. 2,28232,Las Rozas- Madrid,Europe/Madrid,ESM,"Calle Cabo de Rufino Lazaro num. 2, Las Rozas- Madrid"
665,40.5019,-3.888,es/eu,IKEA Madrid - Las Rozas,IKEA Madrid - Las Rozas,Calle Cabo de Rufino Lazaro num. 2,28232,Las Rozas- Madrid,Europe/Madrid,ESM,"Calle Cabo de Rufino Lazaro num. 2, Las Rozas- Madrid"
665,40.5019,-3.888,es/gl,IKEA Madrid - Las Rozas,IKEA Madrid - Las Rozas,Calle Cabo de Rufino Lazaro num. 2,28232,Las Rozas- Madrid,Europe/Madrid,ESM,"Calle Cabo de Rufino Lazaro num. 2, Las Rozas- Madrid"
665,40.5019,-3.888,es/ca,IKEA Madrid - Las Rozas,IKEA Madrid - Las Rozas,Calle Cabo de Rufino Lazaro num. 2,28232,Las Rozas- Madrid,Europe/Madrid,ESM,"Calle Cabo de Rufino Lazaro num. 2, Las Rozas- Madrid"
665,40.5019,-3.888,es/en,IKEA Madrid - Las Rozas,IKEA Madrid - Las Rozas,Calle Cabo de Rufino Lazaro num. 2,28232,Las Rozas- Madrid,Europe/Madrid,ESM,"Calle Cabo de Rufino Lazaro num. 2, Las Rozas- Madrid"
669,59.3306,18.0681,se/sv,Stockholm Gallerian,IKEA Stockholm Gallerian,Hamngatan 37,11151,Stockholm,Europe/Stockholm,SEAB,"Hamngatan 37, Stockholm"
669,59.3306,18.0681,se/en,Stockholm Gallerian,IKEA Stockholm Gallerian,Hamngatan 37,11151,Stockholm,Europe/Stockholm,SEAB,"Hamngatan 37, Stockholm"
670,,,il/he,HSU IL,איקאה HSU IL,,,,Asia/Jerusalem,,", "
671,35.6705,139.7032,jp/ja,原宿,IKEA原宿,神宮前1-14-30 WITH HARAJUKU内,150-0001,東京都渋谷区,Asia/Tokyo,JP13,東京都渋谷区神宮前1-14-30 WITH HARAJUKU内
671,35.6705,139.7032,jp/en,Harajuku,IKEA Harajuku,1-14-30 Jingumae,150-0001,"Shibuya-ku, Tokyo",Asia/Tokyo,JP13,"1-14-30 Jingumae, Shibuya-ku, Tokyo"
674,40.4758,-3.4809,es/es,IKEA Madrid - Torrejón,IKEA Madrid - Torrejón,"CTRA. Torrejón Ajalvir, Centro Comercial s/n",28850,Torrejón de Ardoz (Madrid),Europe/Madrid,ESM,"CTRA. Torrejón Ajalvir, Centro Comercial s/n, Torrejón de Ardoz (Madrid)"
674,40.4758,-3.4809,es/eu,IKEA Madrid - Torrejón,IKEA Madrid - Torrejón,"CTRA. Torrejón Ajalvir, Centro Comercial s/n",28850,Torrejón de Ardoz (Madrid),Europe/Madrid,ESM,"CTRA. Torrejón Ajalvir, Centro Comercial s/n, Torrejón de Ardoz (Madrid)"
674,40.4758,-3.4809,es/gl,IKEA Madrid - Torrejón,IKEA Madrid - Torrejón,"CTRA. Torrejón Ajalvir, Centro Comercial s/n",28850,Torrejón de Ardoz (Madrid),Europe/Madrid,ESM,"CTRA. Torrejón Ajalvir, Centro Comercial s/n, Torrejón de Ardoz (Madrid)"
674,40.4758,-3.4809,es/ca,IKEA Madrid - Torrejón,IKEA Madrid - Torrejón,"CTRA. Torrejón Ajalvir, Centro Comercial s/n",28850,Torrejón de Ardoz (Madrid),Europe/Madrid,ESM,"CTRA. Torrejón Ajalvir, Centro Comercial s/n, Torrejón de Ardoz (Madrid)"
674,40.4758,-3.4809,es/en,IKEA Madrid - Torrejón,IKEA Madrid - Torrejón,"CTRA. Torrejón Ajalvir, Centro Comercial s/n",28850,Torrejón de Ardoz (Madrid),Europe/Madrid,ESM,"CTRA. Torrejón Ajalvir, Centro Comercial s/n, Torrejón de Ardoz (Madrid)"
677,29.0857218,48.1052502,kw/ar,ذا وير هاوس,ايكيا ذا وير هاوس,جنوب الصباحية، قطعة ١، قسيمة رقم 49 و50,13037,الكويت,Asia/Kuwait,,"جنوب الصباحية، قطعة ١، قسيمة رقم 49 و50, الكويت"
677,29.0857218,48.1052502,kw/en,The Warehouse,IKEA The Warehouse,"Plot NO. 49 and 50, Block 1, South Sabahiya",13037,Kuwait,Asia/Kuwait,,"Plot NO. 49 and 50, Block 1, South Sabahiya, Kuwait"
680,34.13488677043822,-118.05156754436383,us/en,"Arcadia, CA","IKEA Arcadia, CA",400 South Baldwin Ave Suite D5,91007,Arcadia,America/Los_Angeles,USCA,"400 South Baldwin Ave Suite D5, Arcadia"
680,34.13488677043822,-118.05156754436383,us/es,"Arcadia, CA","IKEA Arcadia, CA",400 South Baldwin Ave Suite D5,91007,Arcadia,America/Los_Angeles,USCA,"400 South Baldwin Ave Suite D5, Arcadia"
682,41.79746810784544,12.298905009399677,it/it,Roma Fiumicino,IKEA Roma Fiumicino,"Viale Donato Bramante 31/65 - Presso The WOW Side Shopping Centre, Ex Centro Leonardo",00054,Fiumicino (Roma),Europe/Rome,ITRM,"Viale Donato Bramante 31/65 - Presso The WOW Side Shopping Centre, Ex Centro Leonardo, Fiumicino (Roma)"
683,20.6567,-103.3983,mx/en,Guadalajara Expo,IKEA Guadalajara Expo,"Av. Adolfo López Mateos Sur 2121, Rinconada del Sol",45055,Zapopan,America/Mexico_City,JAL,"Av. Adolfo López Mateos Sur 2121, Rinconada del Sol, Zapopan"
683,20.6567,-103.3983,mx/es,Guadalajara Expo,IKEA Guadalajara Expo,"Av. Adolfo López Mateos Sur 2121, Rinconada del Sol",45055,Zapopan,America/Mexico_City,JAL,"Av. Adolfo López Mateos Sur 2121, Rinconada del Sol, Zapopan"
685,50.3733,30.4461,ua/uk,Respublika,IKEA Respublika,"Kiltseva Rd, 1",02000,Kyiv,Europe/Kiev,,"Kiltseva Rd, 1, Kyiv"
686,55.663932922334496,12.561302608313804,dk/da,København,IKEA København,Dybbølsbro 4 (Parkering: Carsten Niebuhrs Gade 29),1577,København V,Europe/Copenhagen,,"Dybbølsbro 4 (Parkering: Carsten Niebuhrs Gade 29), København V"
688,46.166,7.212,ch/de,Riddes,IKEA Riddes,Zone commerciale des Babioux 3,1908,Riddes,Europe/Zurich,,"Zone commerciale des Babioux 3, Riddes"
688,46.166,7.212,ch/fr,Riddes,IKEA Riddes,Zone commerciale des Babioux 3,1908,Riddes,Europe/Zurich,,"Zone commerciale des Babioux 3, Riddes"
688,46.166,7.212,ch/en,Riddes,IKEA Riddes,Zone commerciale des Babioux 3,1908,Riddes,Europe/Zurich,,"Zone commerciale des Babioux 3, Riddes"
688,46.166,7.212,ch/it,Riddes,IKEA Riddes,Zone commerciale des Babioux 3,1908,Riddes,Europe/Zurich,,"Zone commerciale des Babioux 3, Riddes"
691,36.8536,-2.4693,es/es,Almería - La Rambla,IKEA Almería - La Rambla,Calle José Manuel Gómez Angulo,04008,Almería,Europe/Madrid,ESAL,"Calle José Manuel Gómez Angulo, Almería"
691,36.8536,-2.4693,es/eu,Almería - La Rambla,IKEA Almería - La Rambla,José Manuel Gómez Angulo,04008,Almeria,Europe/Madrid,ESAL,"José Manuel Gómez Angulo, Almeria"
691,36.8536,-2.4693,es/gl,Almería - La Rambla,IKEA Almería - La Rambla,José Manuel Gómez Angulo,04008,Almeria,Europe/Madrid,ESAL,"José Manuel Gómez Angulo, Almeria"
691,36.8536,-2.4693,es/ca,La Rambla,IKEA La Rambla,José Manuel Gómez Angulo,04008,Almeria,Europe/Madrid,ESAL,"José Manuel Gómez Angulo, Almeria"
691,36.8536,-2.4693,es/en,Almería - La Rambla,IKEA Almería - La Rambla,José Manuel Gómez Angulo,04008,Almeria,Europe/Madrid,ESAL,"José Manuel Gómez Angulo, Almeria"
692,3.4372,-76.5225,co/es,IKEA Cali,IKEA Cali,Calle 5a # 52,760043,Cali,America/Bogota,COVAC,"Calle 5a # 52, Cali"
693,6.1759,-75.5917,co/es,IKEA Medellín,IKEA Medellín,Cra. 48 #32b Sur-139,055422,Envigado,America/Bogota,COANT,"Cra. 48 #32b Sur-139, Envigado"
694,13.7233717,100.5765043,th/en,Sukhumvit,IKEA Sukhumvit,"628 3rd floor, The Emsphere, Sukhumvit Rd",10110,"Khlong Tan, Khlong Toei, Bangkok",Asia/Bangkok,TH11,"628 3rd floor, The Emsphere, Sukhumvit Rd, Khlong Tan, Khlong Toei, Bangkok"
694,13.7233717,100.5765043,th/th,สุขุมวิท,อิเกีย สุขุมวิท,628 ชั้น 3 ศูนย์การค้า The Emsphere ถนนสุขุมวิท,10110,แขวงคลองตัน เขตคลองเตย กรุงเทพฯ,Asia/Bangkok,TH11,"628 ชั้น 3 ศูนย์การค้า The Emsphere ถนนสุขุมวิท, แขวงคลองตัน เขตคลองเตย กรุงเทพฯ"
695,40.33968378326516,-3.7352454152970918,es/es,IKEA Madrid - Leganés,IKEA Madrid - Leganés,CC Paque Sur Av de Gran Bretaña /sn,28916,Leganés - Madrid,Europe/Madrid,,"CC Paque Sur Av de Gran Bretaña /sn, Leganés - Madrid"
695,40.33968378326516,-3.7352454152970918,es/eu,IKEA Madrid - Leganés,IKEA Madrid - Leganés,CC Paque Sur Av de Gran Bretaña /sn,28916,Leganés - Madrid,Europe/Madrid,,"CC Paque Sur Av de Gran Bretaña /sn, Leganés - Madrid"
695,40.33968378326516,-3.7352454152970918,es/gl,IKEA Madrid - Leganés,IKEA Madrid - Leganés,CC Paque Sur Av de Gran Bretaña /sn,28916,Leganés - Madrid,Europe/Madrid,,"CC Paque Sur Av de Gran Bretaña /sn, Leganés - Madrid"
695,40.33968378326516,-3.7352454152970918,es/ca,IKEA Madrid - Leganés,IKEA Madrid - Leganés,CC Paque Sur Av de Gran Bretaña /sn,28916,Leganés - Madrid,Europe/Madrid,,"CC Paque Sur Av de Gran Bretaña /sn, Leganés - Madrid"
695,40.33968378326516,-3.7352454152970918,es/en,IKEA Madrid - Leganés,IKEA Madrid - Leganés,CC Paque Sur Av de Gran Bretaña /sn,28916,Leganés - Madrid,Europe/Madrid,,"CC Paque Sur Av de Gran Bretaña /sn, Leganés - Madrid"
697,36.332,139.0904,jp/ja,前橋,IKEA前橋,亀里町2008,379-2147,群馬県前橋市,Asia/Tokyo,JP10,群馬県前橋市亀里町2008
697,36.332,139.0904,jp/en,Maebashi,IKEA Maebashi,2008 Kamesato-machi,379-2147,"Maebashi-shi, Gunma-ken",Asia/Tokyo,JP10,"2008 Kamesato-machi, Maebashi-shi, Gunma-ken"
698,43.7772,-79.2568,ca/en,Scarborough Town Centre,IKEA Scarborough Town Centre,300 Borough Drive,M1P 4P5,Scarborough,America/Toronto,CAON,"300 Borough Drive, Scarborough"
698,43.7772,-79.2568,ca/fr,Scarborough Town Centre,IKEA Scarborough Town Centre, , , ,America/Toronto,CAON," ,  "
699,37.14734663599185,-3.611844590024071,es/es,Granada,IKEA Granada,Av de Palmeras 75,18100,Granada,Europe/Madrid,ESGR,"Av de Palmeras 75, Granada"
699,37.14734663599185,-3.611844590024071,es/eu,Granada,IKEA Granada,Av de Palmeras 75,18100,Granada,Europe/Madrid,ESGR,"Av de Palmeras 75, Granada"
699,37.14734663599185,-3.611844590024071,es/gl,Granada,IKEA Granada,Av de Palmeras 75,18100,Granada,Europe/Madrid,ESGR,"Av de Palmeras 75, Granada"
699,37.14734663599185,-3.611844590024071,es/ca,Granada,IKEA Granada,Av de Palmeras 75,18100,Granada,Europe/Madrid,ESGR,"Av de Palmeras 75, Granada"
699,37.14734663599185,-3.611844590024071,es/en,Granada,IKEA Granada,Av de Palmeras 75,18100,Granada,Europe/Madrid,ESGR,"Av de Palmeras 75, Granada"
700,24.2376,55.7347,ae/ar,Al Jimi Mall,ايكيا Al Jimi Mall,Dubai Festival City,50618,Dubai,Asia/Dubai,AEDU,"Dubai Festival City, Dubai"
700,24.2376,55.7347,ae/en,Al Jimi Mall,IKEA Al Jimi Mall,Dubai Festival City,50618,Dubai,Asia/Dubai,AEDU,"Dubai Festival City, Dubai"
701,24.4696,54.3724,ae/ar,Al Wahda Mall,ايكيا Al Wahda Mall,Al Asalah St,52718,Abu Dhabi,Asia/Dubai,,"Al Asalah St, Abu Dhabi"
701,24.4696,54.3724,ae/en,Al Wahda Mall,IKEA Al Wahda Mall,Al Asalah St,52718,Abu Dhabi,Asia/Dubai,,"Al Asalah St, Abu Dhabi"
702,51.5156,-0.1411,gb/en,Oxford Street,IKEA Oxford Street,214 Oxford Street,W1C 1DA,London,Europe/London,,"214 Oxford Street, London"
703,24.4522,39.6985,sa/ar,المدينة المنورة,ايكيا معرض المدينة المنورة,الهدراء، 3667، 9651، المدينة المنورة 42369,42369,المدينة المنورة,Asia/Riyadh,,"الهدراء، 3667، 9651، المدينة المنورة 42369, المدينة المنورة"
703,24.4522,39.6985,sa/en,Madinah,IKEA Madinah store,3rd Ring Road Qassim Road intersection,42369,Madinah,Asia/Riyadh,,"3rd Ring Road Qassim Road intersection, Madinah"
704,39.2609,9.0671,it/it,Elmas,IKEA Elmas,Viale Elmas 216,09030,Cagliari,Europe/Rome,ITCA,"Viale Elmas 216, Cagliari"
705,41.4048,2.191,es/es,Glòries - Tienda Urbana,IKEA Glòries - Tienda Urbana,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208",08018,Barcelona,Europe/Madrid,ESB,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208, Barcelona"
705,41.4048,2.191,es/eu,Glòries - Tienda Urbana,IKEA Glòries - Tienda Urbana,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208",08018,Barcelona,Europe/Madrid,ESB,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208, Barcelona"
705,41.4048,2.191,es/gl,Glòries - Tienda Urbana,IKEA Glòries - Tienda Urbana,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208",08018,Barcelona,Europe/Madrid,ESB,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208, Barcelona"
705,41.4048,2.191,es/ca,Glòries - Botiga Urbana,IKEA Glòries - Botiga Urbana,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208",08018,Barcelona,Europe/Madrid,ESB,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208, Barcelona"
705,41.4048,2.191,es/en,Glories - Urban Store,IKEA Glories - Urban Store,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208",08018,Barcelona,Europe/Madrid,ESB,"Centre comercial Westfield Glòries, Avinguda Diagonal, 208, Barcelona"
706,41.395011315458014,2.1520564678020477,es/es,Diagonal - Tienda Urbana,IKEA Diagonal - Tienda Urbana,"Avinguda Diagonal, 532",08006,Barcelona,Europe/Madrid,ESB,"Avinguda Diagonal, 532, Barcelona"
706,41.395011315458014,2.1520564678020477,es/eu,Diagonal,IKEA Diagonal,Av. Diagonal 532,08006,Barcelona,Europe/Madrid,ESB,"Av. Diagonal 532, Barcelona"
706,41.395011315458014,2.1520564678020477,es/gl,Diagonal,IKEA Diagonal,Av. Diagonal 532,08006,Barcelona,Europe/Madrid,ESB,"Av. Diagonal 532, Barcelona"
706,41.395011315458014,2.1520564678020477,es/ca,Diagonal - Botiga Urbana,IKEA Diagonal - Botiga Urbana,"Avinguda Diagonal, 532",08006,Barcelona,Europe/Madrid,ESB,"Avinguda Diagonal, 532, Barcelona"
706,41.395011315458014,2.1520564678020477,es/en,Diagonal - Urban Store,IKEA Diagonal - Urban Store,"Avinguda Diagonal, 532",08006,Barcelona,Europe/Madrid,ESB,"Avinguda Diagonal, 532, Barcelona"
709,41.1106,1.2078,es/es,Tarragona,IKEA Tarragona,Carrer d´Entrevies 5,43006,Tarragona,Europe/Madrid,EST,"Carrer d´Entrevies 5, Tarragona"
709,41.1106,1.2078,es/eu,Tarragona,IKEA Tarragona,Carrer d´Entrevies 5,43006,Tarragona,Europe/Madrid,EST,"Carrer d´Entrevies 5, Tarragona"
709,41.1106,1.2078,es/gl,Tarragona,IKEA Tarragona,Carrer d´Entrevies 5,43006,Tarragona,Europe/Madrid,EST,"Carrer d´Entrevies 5, Tarragona"
709,41.1106,1.2078,es/ca,Tarragona,IKEA Tarragona,Carrer d´Entrevies 5,43006,Tarragona,Europe/Madrid,EST,"Carrer d´Entrevies 5, Tarragona"
709,41.1106,1.2078,es/en,Tarragona,IKEA Tarragona,Carrer d´Entrevies 5,43006,Tarragona,Europe/Madrid,EST,"Carrer d´Entrevies 5, Tarragona"
717,43.4563776,-3.8634152,es/es,IKEA Santander,IKEA Santander,"El Alisal, C/ Joaquín Rodrigo, 10",39011,Santander,Europe/Madrid,ES,"El Alisal, C/ Joaquín Rodrigo, 10, Santander"
